case_id,source_row,containment_group,dataset_split,image_sha256
AASCE:266,266,3d0068806ab29221ea53fc0cdfb6a4fde9dc23e8b953db5bb70b52a4d8151a1c,TRAINDEV,a8c325c496b1b6e155d0bb2ee314acfe71e4c5615460c006ffd3277ca4e5a5dd
AASCE:267,267,3d0068806ab29221ea53fc0cdfb6a4fde9dc23e8b953db5bb70b52a4d8151a1c,TRAINDEV,80df45620da34e619bcca77fc0a1b8e0615bcb38391f598c1564582a3c276001
AASCE:268,268,3d0068806ab29221ea53fc0cdfb6a4fde9dc23e8b953db5bb70b52a4d8151a1c,TRAINDEV,21f6ada31f475568fea7af2dad2602d5c10168929dd6162547c5c69da660f8e5
AASCE:269,269,e91ff744b81dfc48f1a021d2c874f3ddcd9a2d39bd63d46ea09947d744effd72,TRAINDEV,9aedc569b67a87f868def38dec1b7283da988d02e59f74828276aaf8a363f643
AASCE:270,270,cad6308d40e902e756a47dcd7e01ba9e64be437bdd55b4a8077614125f807e72,LOCKED_BENCHMARK,e3815ece7467507a0301f74ab264b290ef792122881529cd6bf8bbd132884b9a
AASCE:271,271,16a513eb4f9a711cd266f11059a66e45f2c74882402cf11ef53e52a1a5f0d573,LOCKED_BENCHMARK,3aeeee3a9c32f3b4f81c917852a20f2d651431e172c01ac0f9bb7b0048e0296e
AASCE:272,272,16a513eb4f9a711cd266f11059a66e45f2c74882402cf11ef53e52a1a5f0d573,LOCKED_BENCHMARK,687f21204f12e7051bbf8a08ab5cbcc0d0d42495b78bb91a921d92eec3f47bd3
AASCE:273,273,16a513eb4f9a711cd266f11059a66e45f2c74882402cf11ef53e52a1a5f0d573,LOCKED_BENCHMARK,1a1ad40fd168b9dcc46bd39f11fccadf6dc5e6f01a2142319332fbcbece095c2
AASCE:274,274,ebf0ddee796d472bbf53e4ebb9aa1f1e8d3e327b11244d4784265acb63886e32,TRAINDEV,68f0df74237b114ea711309f216835d930c2beb114d95911b8c6b21ef69ec60d
AASCE:275,275,583b96f3ef9fdadb3aed3e11bd602620a8b300184afb74fb8d8630509e3558e9,TRAINDEV,cfdb47ac7e8ba8752ef7e064567afebb5e9408ca082720ebb958e9bbb8ebbac5
AASCE:276,276,146b9d55a9516ee6f28ecc0d3b8407b43ebd4880a17eb33e7d35364508c4a751,LOCKED_BENCHMARK,8a40cbb649ab9feef061d08831a77d73ab340547cd22a89201e292b6207bcf96
AASCE:277,277,146b9d55a9516ee6f28ecc0d3b8407b43ebd4880a17eb33e7d35364508c4a751,LOCKED_BENCHMARK,bc31506b741f07e0177ca9fdf01df22d84df00088fbefef466efb6c528d5943d
AASCE:278,278,08d0fa6a8c2fde5687d27fff952d411320e6b0ad8e9451296f80fc629d96d579,TRAINDEV,750845165006abf7f2603d9638ed6abea8ad8cf39b3fe17836cc9ee060e5cd95
AASCE:279,279,08d0fa6a8c2fde5687d27fff952d411320e6b0ad8e9451296f80fc629d96d579,TRAINDEV,900fc7ad1b2df931137f88e03c87512767574a56f0f180cacf0030dc8f2fd366
AASCE:280,280,f6f326dedd53f9d7318a4dc4cd31b83c2f8acd8605858d8f003efee6900658e5,VALIDATION,3b83062bd92a7f796265699753d7d68124feab465b57a25b063ee920766f7fc9
AASCE:281,281,9378f74d8006721bcc657bf0a4e170916bea118378c1f344f6d083e64ea81f39,TRAINDEV,0c35886c6c57dc05f6780ac70f6430352a56181ec89eccf0d0b32e48dcb5abe6
AASCE:282,282,9378f74d8006721bcc657bf0a4e170916bea118378c1f344f6d083e64ea81f39,TRAINDEV,a4cd3469ec06ea7ddd3d60e47f5b48c5a0f9cc4fa678552b03f7458399af0893
AASCE:283,283,18604924eceea8a0afac284f88157942350dfa88f5aba7793a57a279fc6fbb04,TRAINDEV,494369d008a22132ee3767c877384add6978e7ad0d50f73fb1693267a70d4e50
AASCE:284,284,17da51c02070a8e9766c40aaa5aca25618fedefb22a540b02a26c8be74e57943,LOCKED_BENCHMARK,e3f14d69dfcf774919b32d52c9c600ce35d5234e541dfeb9cfdd752247538c62
AASCE:285,285,e51c9c9d8df35c8693149f8012edf173cbb8c6bd1f55e90aee5e08b63bc213ff,VALIDATION,4306bf0b039a42b77e51ea915c57b4d86f1fe07d0ca1c843c71d0293ab55510a
AASCE:286,286,e51c9c9d8df35c8693149f8012edf173cbb8c6bd1f55e90aee5e08b63bc213ff,VALIDATION,d8ac4491875341faac7f861506996cb1f6e07f02c37846986a6a9986411fdaf8
AASCE:287,287,f8dd66e2246e8fd748b27bbe5b2be1ee8d9096b19d79e8854aaec14c064ec3e9,TRAINDEV,4cace99c964a6d7d6a13521680c6ed0db36c816d4a045c416d6e4aa1df9ce64b
AASCE:288,288,f8dd66e2246e8fd748b27bbe5b2be1ee8d9096b19d79e8854aaec14c064ec3e9,TRAINDEV,88e66c3a865fd140180d9b959758977e1a63cc1fae1ca720d01e19f9a2550bdc
AASCE:289,289,f8dd66e2246e8fd748b27bbe5b2be1ee8d9096b19d79e8854aaec14c064ec3e9,TRAINDEV,98cc324bae707eebc07aa1863e2f6e41a8941b006a8c5672ed71fcf171faba0d
AASCE:290,290,f8dd66e2246e8fd748b27bbe5b2be1ee8d9096b19d79e8854aaec14c064ec3e9,TRAINDEV,73de52d5f3fc54054a7abd7382b3cd6499e14aa986b3c2debae6c9a529f5a87b
AASCE:291,291,f8dd66e2246e8fd748b27bbe5b2be1ee8d9096b19d79e8854aaec14c064ec3e9,TRAINDEV,8370213dc8ef81f15ce7dcff192e43f9ffea20492967b9acf97d9aeaf4dea2ae
AASCE:292,292,dd769f2dad97cfc3e7786e91ddc66b37d3e464c6602b4df62ee61287ae9c7e9d,VALIDATION,4fff22f0eaac69bbb8f798df92aa217fb879fd81027c64bec887715948340a4f
AASCE:293,293,dd769f2dad97cfc3e7786e91ddc66b37d3e464c6602b4df62ee61287ae9c7e9d,VALIDATION,bf2f365f9ceef71b883d2a559acd97e06334c03a213d072b95abcdca7fcdf5c1
AASCE:294,294,dc4ede1d7b9f14f33d7b86a432d4eac54f4ad4a2bf76fda998c38adbc6efdd0e,TRAINDEV,3c530af0c5557d59586e36195a0dd338b4da38ef2b2d12c91054aeb709a8388d
AASCE:295,295,dc4ede1d7b9f14f33d7b86a432d4eac54f4ad4a2bf76fda998c38adbc6efdd0e,TRAINDEV,dbffde84fb82a8c4cbc7b9f8bfa0c6b2959ea6355add46e47b9dfedd9ff6ee8f
AASCE:296,296,dc4ede1d7b9f14f33d7b86a432d4eac54f4ad4a2bf76fda998c38adbc6efdd0e,TRAINDEV,cdf06dd146636f31799202f6a6e47e3c71163ee2bec625310a846f12a2f95a3e
AASCE:297,297,47d02e05ca05930d63dea5d8af01a5e2bd6f74bc5638b66c8d9eafd030a51e45,TRAINDEV,aa2713aa65643fcf3ca528415a7f22fa3caeed92091c2d10ac43c415e0703b1c
AASCE:298,298,1c8d3160a883fecee367a7997284fedcae034bc542ab7e8879c22ba4deeca189,LOCKED_BENCHMARK,7dc9af44848a3fafe5b4d3982ef9a07ef5776cf9c51827e79db371011c2356d6
AASCE:299,299,1c8d3160a883fecee367a7997284fedcae034bc542ab7e8879c22ba4deeca189,LOCKED_BENCHMARK,999e99ad00aa4466ae42535fe37b920ae07397dc3c10e58092fc94d90a6f415b
AASCE:300,300,5f05e107bd54762b13bc6f57f5847327282fcb4fe09e1c43d29ae02ec1beaeee,VALIDATION,a85489a52c5ce9be8ec5baedc2f341f7ce5a81ce61b6270a6af20ca49624d8f2
AASCE:301,301,5f05e107bd54762b13bc6f57f5847327282fcb4fe09e1c43d29ae02ec1beaeee,VALIDATION,07f1ebb675fedf0b12fa2b1996a2a7e7d12a708d70bed1ba73fd64f5f96e2a32
AASCE:302,302,5f05e107bd54762b13bc6f57f5847327282fcb4fe09e1c43d29ae02ec1beaeee,VALIDATION,ce75b2d126953f610a146312bcbf2d02ac730692f1e143da2b094618b5ae2631
AASCE:303,303,5f05e107bd54762b13bc6f57f5847327282fcb4fe09e1c43d29ae02ec1beaeee,VALIDATION,587f46274e7e4506c303b1a424a3388640bbb1d5cb880ff5dbe4529a7ae2579b
AASCE:304,304,c561fed9b775e01241bf00fa6fd98f29329740126be8e0d1003de984ae893c74,TRAINDEV,68392738e20c1d457de83fc2332f19664610f9d25c8cf546950de1a43f2705a1
AASCE:305,305,c561fed9b775e01241bf00fa6fd98f29329740126be8e0d1003de984ae893c74,TRAINDEV,d6dd0396aa02ef3dfcbc09b7b0bf7c2c406cf23bb233a2717772bc18598644fd
AASCE:306,306,c561fed9b775e01241bf00fa6fd98f29329740126be8e0d1003de984ae893c74,TRAINDEV,1684b2604a6ac024ea30c1eca98a7f6d42b669b0e13a1554f1b3786e37facbda
AASCE:307,307,c561fed9b775e01241bf00fa6fd98f29329740126be8e0d1003de984ae893c74,TRAINDEV,9e0796e3b23e0582be1359453d3b9357086520dafe48208be2cab81755ef60c3
AASCE:308,308,e3ebbbeb1e5be17318f844f98951682d3e256155469226112fb139bae6290db7,TRAINDEV,6753fc6dc9904e9763393a96e2ee50221cfe6c1e00bc3ad27401cd2d13ce5cce
AASCE:309,309,6aeceec610c2a8649e68b28bc97faa788932aa0d74c857cfc8e7dd0fb773aeea,TRAINDEV,3db415bc56313bf8042ee26f9681fcdb9b2dc19c4f1bc4708d7e263b51668190
AASCE:310,310,6aeceec610c2a8649e68b28bc97faa788932aa0d74c857cfc8e7dd0fb773aeea,TRAINDEV,79dc561d523c6443d2ba5faf8410e8942a565e5bf942f1ea2867fcae9c0925e3
AASCE:311,311,6aeceec610c2a8649e68b28bc97faa788932aa0d74c857cfc8e7dd0fb773aeea,TRAINDEV,d9cc6ec7b0fafb285b1b338611778e8b6e2bf1ceb423e2d3bfa3be1d44200a64
AASCE:312,312,5e67c9d6ed52f983d482c062535a84617fa5dcb0dd925bd5e1bcb746f3599271,TRAINDEV,5f87caa122c68d2463b3266681ef3b5b50705b64ea70303a3c650c999ae6d618
AASCE:313,313,5e67c9d6ed52f983d482c062535a84617fa5dcb0dd925bd5e1bcb746f3599271,TRAINDEV,3dce6d81a8546d0acc54f639d8828b34a988d1cdfa7957878ce32c15dbb33f62
AASCE:314,314,5e67c9d6ed52f983d482c062535a84617fa5dcb0dd925bd5e1bcb746f3599271,TRAINDEV,35ce5a877c4e0402e9beb45c8053d68fdf67874547a160984608a7045d894f72
AASCE:315,315,edc85a2981f07381d9996f6c74326c57fef5478c35449122e44aefd40819d402,LOCKED_BENCHMARK,2357ad8b368ec10c16b009ebc4603334992f06788a8dee8089e1d618d9033c43
AASCE:316,316,edc85a2981f07381d9996f6c74326c57fef5478c35449122e44aefd40819d402,LOCKED_BENCHMARK,647b20a4795eeecd4e53e6c28835198333a81aa10e44380d15d9ddfb4c592e45
AASCE:317,317,edc85a2981f07381d9996f6c74326c57fef5478c35449122e44aefd40819d402,LOCKED_BENCHMARK,b07e05a360ff42c27acdf54938eaad56e31a29b7bef131a5e178e9f67485e1cd
AASCE:318,318,edc85a2981f07381d9996f6c74326c57fef5478c35449122e44aefd40819d402,LOCKED_BENCHMARK,06eef18c1e8ebc387b9ae2d64265abe5d916910556934806f9bd10b5661740e5
AASCE:319,319,edc85a2981f07381d9996f6c74326c57fef5478c35449122e44aefd40819d402,LOCKED_BENCHMARK,6296431ef00cdd0c63c36aaa347e1ee7a7798e6faea8385be27781c2f3bff480
AASCE:320,320,f29eaf72e50608bcdecbfdee646ba4fc165b64562d58ba03a441a62261e66f5e,TRAINDEV,bc37503f45d00167cf4ad4cbcddabb0ba4386465495879ab3a09a649e3221437
AASCE:321,321,be4467c8792b32af62b7ffe44cb9112034594084ce79e886312aa9eeeb666471,TRAINDEV,d35b32665fd607b0733ca70b888aad2dc2626088b08f1d72afc19bbcce4a6c53
AASCE:322,322,e10cbaf7082d9ac34a34d326997d617873460f9335536a5168d50be6ca8b68c5,TRAINDEV,e7c70edabb8da0697759f8b84fd79b4f00029a0eaa347ce0a5f8ae16d68281ff
AASCE:323,323,4865a0abad6a0de22fb05bc9374f0fcdbc098151cbd4cad644ba8464708428c5,TRAINDEV,c3367d9baebec6950a099d0912455754d71c9f57612c8a4fc35a02d250270537
AASCE:324,324,f1cb69f40b98518a7fe2946e3eafd8eedc3b578711093ca3a877b723d4b26377,TRAINDEV,b5e8d3c3c2d699ed794db6e0148b230e706360665eb6ac8dcbd1bd3382617799
AASCE:325,325,eb1c9599bba84c3b91f5b0c442b608e140b8a70ab8a1f8c771e76185a696f361,LOCKED_BENCHMARK,b486e84400d7f48ac87374308840bcfdf49f975543badc2bcfdc470d791b1716
AASCE:326,326,9b39b3944a2bdbb8fcd6acc375d122bd8042ea58247bf15d317fa28cbccb57d0,TRAINDEV,e2ba6a5176c1e4638e9fd8e83d92a2415a26f93130db42aa5f843c572bb23850
AASCE:327,327,36db4aed4c8fea327ed93bc8357265732b4a02168c29f48799b057f79bb32064,LOCKED_BENCHMARK,051fbe86e44ae301a752f2ebd91f58a1a47abe149918a8c42664d77f805b2c77
AASCE:328,328,f8b9a461dd3fb33acf5d8e439560a4549bf569085e1400134ed915178ad4307c,VALIDATION,fc6030e2ec40fa8d81fef52094027d1576756a8bd0d222f7ec4ef2bbf0da12bb
AASCE:329,329,f8b9a461dd3fb33acf5d8e439560a4549bf569085e1400134ed915178ad4307c,VALIDATION,ac65ac27aa8d006d78fc700af9c12b05ecd4781c398e1a89128dc16dc4b7785b
AASCE:330,330,f8b9a461dd3fb33acf5d8e439560a4549bf569085e1400134ed915178ad4307c,VALIDATION,21691dce3c94a6f38fdc8a38f9843282219efb262917ed7f7ad0d4bfa69261f1
AASCE:331,331,68b8291481b2b08ce8e2f05ac108ba43aac678af8b274d0ca2e64a1b53337ce0,VALIDATION,5f29e10721c22e64b3e26bafabc309fa2d066343f18d3ac44db20f0cd8af088d
AASCE:332,332,454cddce0b96c4c0a1fa07a91b7193f2a50180a3258bb389c2bf6d6ca83e3690,TRAINDEV,f64ea955345a579d5f671850823ca0792ac2f0f759959eb8c7653f1a82d3b362
AASCE:333,333,9f44b2b45a535dc6b9598455f6c9d1ffbf251385f8f5b6665f5215fc06ce0cfa,TRAINDEV,5627bba76d6c656a7f2d4a9c9f233df8f61c72378a6a1f760122c5731d5b9eee
AASCE:334,334,8e0692b1e7c9504b3c1d8437b7ee93943122112d2328f64e991bb2d4e5184a23,TRAINDEV,02686e342777f8cac66652a6ab24d0911cad3dfc97844e3e310e48968332a598
AASCE:335,335,8e0692b1e7c9504b3c1d8437b7ee93943122112d2328f64e991bb2d4e5184a23,TRAINDEV,aa07886e7e4d0b2e56fe0eeaa7df4540c79dc3361c9128c69347c12c95ea6625
AASCE:336,336,8e0692b1e7c9504b3c1d8437b7ee93943122112d2328f64e991bb2d4e5184a23,TRAINDEV,6c5ac41a98d21143b1080e0ca828c4ca6d9d598f312a0ba8e6e22841af428082
AASCE:337,337,34ccc4e732bfcb47bb77adb422e9d0d24b7a77697d37b8054d024224d3b34010,LOCKED_BENCHMARK,cc23db9d546e29b774c50238913f766c5933ed34550c8209ee450c23be792791
AASCE:338,338,34ccc4e732bfcb47bb77adb422e9d0d24b7a77697d37b8054d024224d3b34010,LOCKED_BENCHMARK,cb78c83df3cd746359075f8b5b98b6db424b1b97701013d1c3141f1adeb4419c
AASCE:339,339,86c80094af5575f47e6b7ae8dd4d44156c29889d0c0789473699858a03c629da,TRAINDEV,03aad88f8d304848cd79ff67dc755b0735565dff9f7e76822ec3d6cc6344b3fc
AASCE:340,340,708caa4b65e7d6a5315b1f0cd880f2e9c76c6c09a857b9c4434107064da87bff,TRAINDEV,7a0da5f6d8edd5740a1af332da3fe9ed0cbac29d6c0c42f55e116d4ac9137a51
AASCE:341,341,6280ce353f495a305f1ac0f9a6e49c894fb7242b6b51c826c3b31d74cba5c70c,LOCKED_BENCHMARK,e9af9fa88d897dbfe62973ba8d4adf5adf4b056f251f1f4e4e3be13a689dca69
AASCE:342,342,6280ce353f495a305f1ac0f9a6e49c894fb7242b6b51c826c3b31d74cba5c70c,LOCKED_BENCHMARK,ae9cb7e9a01baf49b7bd5f22895cf37ec4e6e9a28b579364508b51bb45386b9b
AASCE:343,343,573b9ca276f2c7d5fa68b0328c7c7765eba0266a5026a3a3199637b46747139d,TRAINDEV,3988398e0fb3d38c77cc80861bf2277ecda81808443daf3f56526e607b16b15d
AASCE:344,344,9945ac51499219e92957562a67aba1abc7210bcd7d5cdb7ca265eae25246b5c2,VALIDATION,e052bca1d463d0daf10a741df9e04941bee4b1eeb56fa9d1f4464a95ce5bd6b5
AASCE:345,345,90939a9fc08cb13e8ee63e493575450eb93a7f18f0e8cc7d62cb548e531909c0,TRAINDEV,8534beb0c2a4444cd114ec6b0f837cf7b700f9e5137f041167fa8744f9e7a99e
AASCE:346,346,fb6ab48ca7612e2191d28d27fb08b0c4416b65a4a39191bd49a72a1a00cc8e56,LOCKED_BENCHMARK,7b349b512d2dc0f9d39a2c1f94558984a2bfed0d43642261c02e33d3f7a13879
AASCE:347,347,70180120de20a3875071d7aa7d3062a07977de190a872866889d5202d78020de,LOCKED_BENCHMARK,701119578cab8c93f89684986e58b803429c357cf5f081629a0629086210407e
AASCE:348,348,70180120de20a3875071d7aa7d3062a07977de190a872866889d5202d78020de,LOCKED_BENCHMARK,1046bddc0a2d4a2765c2cd0cb621f0831e607c8fecd499a0d6d9251ece1474e3
AASCE:349,349,31212b82d6dd4852e5358a57f101453b114ce826afc21bccf3b3cfcd287e0d3a,VALIDATION,be5c8cb5e8aeffd8524820c3d53052dfe3c4276e2356dd4a19b950ad98333cfc
AASCE:350,350,cfd85051238595ce036390d4d33d0e419925cfde238b07fb43b417d2bca746f6,TRAINDEV,9319017cbe1b8e737e2931f43ec25b32a3c5778580b4e4460f26cf205f4274a4
AASCE:351,351,98dd72e166d605543633d037848b0eefbf302a73f8682d78a826ae2c399cf8ed,TRAINDEV,d03e582a7c5b6e024377c5c2e45ac93f2be79156b777ca2246a8d59419558eff
AASCE:352,352,98dd72e166d605543633d037848b0eefbf302a73f8682d78a826ae2c399cf8ed,TRAINDEV,57e244ea4b48d9c3282ca35a75eba7a5919b314d2cda30717b3048b3017f9224
AASCE:353,353,98dd72e166d605543633d037848b0eefbf302a73f8682d78a826ae2c399cf8ed,TRAINDEV,bec9b2c9b903110cb60afa3944049cbcbd38947a76be895bcf0c171b002726c5
AASCE:354,354,98dd72e166d605543633d037848b0eefbf302a73f8682d78a826ae2c399cf8ed,TRAINDEV,8565ed5f09a832b3bb22acd6daf53bdc632cdb14f58e5f7d99a853b1822bd082
AASCE:355,355,98dd72e166d605543633d037848b0eefbf302a73f8682d78a826ae2c399cf8ed,TRAINDEV,b738a990979281cd40d1a4a747fd4fb21689fef480ccc17b94a0506807555bf6
AASCE:356,356,86c6c27c69d764be1721de7bcf40e95a36567f9b821f0e3f30b70eb63c766177,TRAINDEV,feb9b76ae27e4127f39757359fccc9c35fa5a3b884a058623f2a749ce7f6fd21
AASCE:357,357,6f5a220ab45d4c0f6f43a3f21097462bb0e5c51f0709907c9380e362ab3bbd08,TRAINDEV,f81cd608e467117589edf168fc7f5000b8d366c9ade0806d3fb986881a111824
AASCE:358,358,6f5a220ab45d4c0f6f43a3f21097462bb0e5c51f0709907c9380e362ab3bbd08,TRAINDEV,36d2a2e90c6d110ba9d5d1265d012fa99369be8020556566aafe1af2d8c4715a
AASCE:359,359,6f5a220ab45d4c0f6f43a3f21097462bb0e5c51f0709907c9380e362ab3bbd08,TRAINDEV,8d133fbc306dcd2b32618f39ba6d5713d524a8c350c1e8f4a72b4894b3951224
AASCE:360,360,f727bcfcc8a2e2be38dcbbb0bb759c79e921ba36725db4a448ef2567a860c07e,TRAINDEV,d399a47ddff92211325845a211f97b5667d12290b5b062bb8165240e8f31aec5
AASCE:361,361,f727bcfcc8a2e2be38dcbbb0bb759c79e921ba36725db4a448ef2567a860c07e,TRAINDEV,719dc8dd8d514602daa9538724663d978ec455589140dcfb0fa9b639b4fc072f
AASCE:362,362,f727bcfcc8a2e2be38dcbbb0bb759c79e921ba36725db4a448ef2567a860c07e,TRAINDEV,f0ae02ac51868407531b9b19484f5d492618be3bd447728311f43ca570d9b2d4
AASCE:363,363,f727bcfcc8a2e2be38dcbbb0bb759c79e921ba36725db4a448ef2567a860c07e,TRAINDEV,d0c7e681b4a840134aebbf7f19647d835da22e7184620fdc6b0aa6a876e1903d
AASCE:364,364,5939fe0e3b5d377b7ba00c2298197d580494752fef5cabfe1cbc9e67fdd375f7,LOCKED_BENCHMARK,9e11120d3155fec68d65ad870bbd5c3dea2dd304e49f4805aeb8d79a096c9ae3
AASCE:365,365,5939fe0e3b5d377b7ba00c2298197d580494752fef5cabfe1cbc9e67fdd375f7,LOCKED_BENCHMARK,770ff110be8406c5bebe8608fc07fb1d7bc301e9b6670ef351c0e530109cdadf
AASCE:366,366,b47fd3112123c6999329141f459f4d3f683954624372e988ba97e00fddeddf05,TRAINDEV,3eb4290f8d4181851c0e01ec899e714d5e2b23b4e211e3694b31da794e11f011
AASCE:367,367,51094048841f8b1213c8430e26c376b3e293e1209ba111f8f18a77efa4727d1c,TRAINDEV,8c8a0e67af53cef1ad941a9e0ab1684ab9503bb39e8ce2d3ce0829bd5f9611b8
AASCE:368,368,51094048841f8b1213c8430e26c376b3e293e1209ba111f8f18a77efa4727d1c,TRAINDEV,e9b21bb7b9a0be47395b54ad29320a6fd6ad4a9d9056a1e068883d66eab854d1
AASCE:369,369,51094048841f8b1213c8430e26c376b3e293e1209ba111f8f18a77efa4727d1c,TRAINDEV,321ba600ac6afb776aee7f361cd758b3c3043e13e015fee13bb2e6e83d76d11e
AASCE:370,370,01ccfef06c42e9be83e02d1ac489902f7fd680f7b9594c48fa3695cf7ea13143,TRAINDEV,340ccbd08726ec8ce85648af3238e487596df2aecc19d8bb7131675b4b52d500
AASCE:371,371,ca806c3619a520f6cb68bcbb7bf541ad33b72fab7651806b31a0da913b3cfde4,TRAINDEV,894baa24cb77d9b1f280603ce0200ca3b1c666257982ee5008ca6777b717623b
AASCE:372,372,ca806c3619a520f6cb68bcbb7bf541ad33b72fab7651806b31a0da913b3cfde4,TRAINDEV,b8c362ef800d61cfb4466b7dfa3a09bc8ba2ea5ec132876f873c35ed01aa4ee8
AASCE:373,373,ca806c3619a520f6cb68bcbb7bf541ad33b72fab7651806b31a0da913b3cfde4,TRAINDEV,7d11754fde9f06d231c945361a0fd76b8d8cb0af2100800227cc1b9b3ee26517
AASCE:374,374,ca806c3619a520f6cb68bcbb7bf541ad33b72fab7651806b31a0da913b3cfde4,TRAINDEV,3b3a524ad3eb5e4187d4dfd13a9bcbd6d0c11c7db2574e9f7c57143221a07760
AASCE:375,375,6f5c97956574979df44dbf0124b44015170a27a6ae380c2835dbd4a12c3bc637,TRAINDEV,16573a0d7eee1e837a38d271445bbd24db901882b334d274f6d4fdabf208a969
AASCE:376,376,6f5c97956574979df44dbf0124b44015170a27a6ae380c2835dbd4a12c3bc637,TRAINDEV,fbe3f7997922cd88410e2222772ef42434f0057096d965ef413ae4f9230032a8
AASCE:377,377,6f5c97956574979df44dbf0124b44015170a27a6ae380c2835dbd4a12c3bc637,TRAINDEV,435ac862b389404dca04de72c20c32dba8c15d866abc2fa0ba3b0082929edb35
AASCE:378,378,6f5c97956574979df44dbf0124b44015170a27a6ae380c2835dbd4a12c3bc637,TRAINDEV,99ba20a4d2f3e95fcecc3baf9b763cd24a1654012d706441d24314bde1882d42
AASCE:379,379,7e7a6b296827e8e2652bed9a1c0d71259ad4ef574ae360dfded755430865d143,VALIDATION,2c6262a9b41be5474b1e7bc8fa727425432b805529e740775d028fdb3790d5a6
AASCE:380,380,7e7a6b296827e8e2652bed9a1c0d71259ad4ef574ae360dfded755430865d143,VALIDATION,41d5d1d9a6a30f54a2313c55c9a900e97b9d32bf1b89441a895b59e1a864f89d
AASCE:381,381,b366bebf7a587ba96d340cded230fd135295e9a3b169204478c97b4c6d510681,VALIDATION,648fd887f489964113d722475eb57ded0f5744bbec30c3938fbea06a0dedd661
AASCE:382,382,a2bd58b2259b2d2e0df1e783adc08b7d13448afd46ceb510c268a452857afd1c,VALIDATION,e49a8b8b661d06a2d06d5c2ee1cf7aadda168754fb0f44c7dca43d2a45ecf683
AASCE:383,383,a2bd58b2259b2d2e0df1e783adc08b7d13448afd46ceb510c268a452857afd1c,VALIDATION,060fca4d634f4dfdd7840a575d314482a401c0479941b4716a8a79213a2559cc
AASCE:384,384,4561008ffa42f3c98fc2b669339d968f594d4221a8c2ce1f6c7f040f9ae0f2dd,VALIDATION,3d2ca36ad0034d6b49a7f59c53dc0a0e10eacfad43dad85ff7a2b009c16a9c32
AASCE:385,385,4561008ffa42f3c98fc2b669339d968f594d4221a8c2ce1f6c7f040f9ae0f2dd,VALIDATION,c722d4afdc9942890b1bbb1de783b96a08000f54926c2db3b63632c02b958097
AASCE:386,386,4561008ffa42f3c98fc2b669339d968f594d4221a8c2ce1f6c7f040f9ae0f2dd,VALIDATION,84eaae38ecf1460b3d9e81d90c27e8575c5cc0054075197ad2461066f371a248
AASCE:387,387,cc0da5d3d0edd4ff94ce49e8171a6279aeee82ffbe526869f2e6dea473cc5012,VALIDATION,47ea271d6f59eca22ae073a5e33600db6a93cfb1e5ed7f5dcbaa71b0f2bb0607
AASCE:388,388,cc0da5d3d0edd4ff94ce49e8171a6279aeee82ffbe526869f2e6dea473cc5012,VALIDATION,68c6e384760ba158e16ee386e72781578602f4562cef7edc4d7232700f24353f
AASCE:389,389,cc0da5d3d0edd4ff94ce49e8171a6279aeee82ffbe526869f2e6dea473cc5012,VALIDATION,6c0b84ece76977f76367ce98ab39b6f4a2ef18e4b7ca6b6e2f1177b3a82687f3
AASCE:390,390,cc0da5d3d0edd4ff94ce49e8171a6279aeee82ffbe526869f2e6dea473cc5012,VALIDATION,72651cf1030d3a3807afe844870b494b77f7b8d93d7e4af5006c75c89ba986db
AASCE:391,391,655d648c474f832993a2f62a3288df8722d18c6d6706be451ad40fb486569348,TRAINDEV,7c7e5441cef7ad956c311c2b27bbc8998a103944867da22be6875f05d9b2df13
AASCE:392,392,655d648c474f832993a2f62a3288df8722d18c6d6706be451ad40fb486569348,TRAINDEV,eb58585571d98f48ff10406e65d4f7e3bbb495e9ac07a773c9344f162196ca7a
AASCE:393,393,3d0068806ab29221ea53fc0cdfb6a4fde9dc23e8b953db5bb70b52a4d8151a1c,TRAINDEV,a2f093a579fa5692e0bf427100b44b060707d25c73881c31b617c2de75db5941
AASCE:395,395,34815e2d0b62220740e27b665ee58c14fd1687bb9edfafda288c989355a20dff,TRAINDEV,aceedac27f6b3932a92a4c42290682110e48b1601d5a5ea1d3bc5cac0043aedc
AASCE:396,396,34815e2d0b62220740e27b665ee58c14fd1687bb9edfafda288c989355a20dff,TRAINDEV,6787a1fb62265edc5a62df2b410ea225be20c8c125286c6449f947540c8d5f56
AASCE:397,397,ad0624fa69e6afe7216643607ac3b589d9fbfc07a5920cce0a42578f2a11603e,TRAINDEV,8a750383de39134fe296dfe09d1ab0a2eb98088b673aceceb2582c7583e1fbb3
AASCE:398,398,ad0624fa69e6afe7216643607ac3b589d9fbfc07a5920cce0a42578f2a11603e,TRAINDEV,c63a933888362295401b24c4e067d6976d9986129effca4288f543300b4c511d
AASCE:399,399,881bbee6ff4df32acf872968ff169a2a4866fd67023f650d1db1782dd415098d,LOCKED_BENCHMARK,16ae13375bf910e6a529156d7c98c9ffcab56a9ad0c70cc08d1f9eb3a2be96f4
AASCE:400,400,881bbee6ff4df32acf872968ff169a2a4866fd67023f650d1db1782dd415098d,LOCKED_BENCHMARK,cf62167d40bb112bdc512bf63f8dc41116c701c56dca436cf8bf5ddde206a783
