case_id,subset,filename,image_sha256
SPINALAI:007027,Spinal-AI2024-subset2,007027.jpg,a5a16e91fc3f5b40f624ffc72e89b10ec4c90d7ff8f89730f417914f8eb4cf19
SPINALAI:007028,Spinal-AI2024-subset2,007028.jpg,66bc72601cff78cf07f6ba13255ea5f698ab307545041dde83d48691a5e5a4ad
SPINALAI:007029,Spinal-AI2024-subset2,007029.jpg,13a21dc1b98e5eac71b74ecf76cf5eab02a2d183d8c481062d264e95c1a9630a
SPINALAI:007030,Spinal-AI2024-subset2,007030.jpg,45cb7916b6c08c9b56757181c6b928ef959218cd710eb4455a3cd491ae1ab8d5
SPINALAI:007031,Spinal-AI2024-subset2,007031.jpg,39017803d61680994438f017d2308634fbb092acc316492704bc295da15ac693
SPINALAI:007032,Spinal-AI2024-subset2,007032.jpg,d172276b12b90d6e53820cd3565d77c69371ea1b3c14ccf824a08b985fa50b90
SPINALAI:007033,Spinal-AI2024-subset2,007033.jpg,39473575f2898fd0f1d7dade7bab30bab094a71a6cd816d46dddc2f35a4ea140
SPINALAI:007034,Spinal-AI2024-subset2,007034.jpg,db611b97b7d2df3ff89b4a69d412057fb2167ecbe1cee0fd18f71aee159aff88
SPINALAI:007035,Spinal-AI2024-subset2,007035.jpg,b7ca2634aea3a5f0cd9b50e152e218d41e8af6939221ff7cb54d517881256f7b
SPINALAI:007036,Spinal-AI2024-subset2,007036.jpg,60d3c5b172675b24b22635ef3444d44a63cee40e53a531b877fd4023180a426d
SPINALAI:007037,Spinal-AI2024-subset2,007037.jpg,ff10f70bde597e2f80e73cd527b0f4522f16b6e8d9588307dffaa004a05f7963
SPINALAI:007038,Spinal-AI2024-subset2,007038.jpg,562aaedc737017ca58e0dd3d497243335b0762e462b26f547a9d431ca0612766
SPINALAI:007039,Spinal-AI2024-subset2,007039.jpg,1a93330a949ac9a8a0e0a7bd6048b6fc13339e0af4050bdf34223f2cd32f4d81
SPINALAI:007040,Spinal-AI2024-subset2,007040.jpg,c6bf931a0d6476b245c347c9acfc2bcafbf4625ba873e9896a9622f59c16ba92
SPINALAI:007041,Spinal-AI2024-subset2,007041.jpg,d6640c1b9b59117b18f11df3cc0d2bd39af6f3012e21626ed274b73aa2589200
SPINALAI:007042,Spinal-AI2024-subset2,007042.jpg,47f739227eaa0b69e69da47ce9ff817eb37835299240d94523cbc96f33ed60d3
SPINALAI:007043,Spinal-AI2024-subset2,007043.jpg,787983c7b2c609969bf097248906cd96027e669bcbb373e9270ffa6b410519ad
SPINALAI:007044,Spinal-AI2024-subset2,007044.jpg,43bcf6d8c796b540a472d716a16b92726b0ee2f19d776b68d4b540e9e30d9b38
SPINALAI:007045,Spinal-AI2024-subset2,007045.jpg,631b887e42383e5fe463a4f8d90f7494ca7beb15cc4ecc89ee47e6a4746691c8
SPINALAI:007046,Spinal-AI2024-subset2,007046.jpg,bb6508489cf1d3fd3cdfe5b8883498900c1c24196d08700b17c74999bf14ec3f
SPINALAI:007047,Spinal-AI2024-subset2,007047.jpg,9c16cd324ea058e839bebd81dc6680c532cc783638aaf22874f3f6a3ff02a5fa
SPINALAI:007048,Spinal-AI2024-subset2,007048.jpg,63af749b884ebf683b4864ee7a8285150274a59ae868f8a93109000bb50b7d4d
SPINALAI:007049,Spinal-AI2024-subset2,007049.jpg,7bf5dde36bfcc3269373e1b78c9beaf7c3708f917377eb4891a1af9a0a6e0786
SPINALAI:007050,Spinal-AI2024-subset2,007050.jpg,80d0ffe837a1c3fb39a45931a11ee9d3397f4f0ccf5a2a6597e6fdcbad49ced6
SPINALAI:007051,Spinal-AI2024-subset2,007051.jpg,89e2ae694fc85211f7154a1a0727153fba6dd03b3ec3a1fb5bdbb8f71ec70ed9
SPINALAI:007052,Spinal-AI2024-subset2,007052.jpg,29239dd621fc717c5d39bf21abe52db838535098ccfcb719049f2d73dcd406a0
SPINALAI:007053,Spinal-AI2024-subset2,007053.jpg,a8390eb3a2aee819c2ad63962305467777fe5bf4a5d46cad73a9d30bd0963268
SPINALAI:007054,Spinal-AI2024-subset2,007054.jpg,915d14a71b73ca78fdc5d92119aa9387763f2310ec37be6efd69ac2966387a7f
SPINALAI:007055,Spinal-AI2024-subset2,007055.jpg,4a74101048756706c662ecb2a632fb2a3ebc2b8b257ab6e8252104da2e8bd3a3
SPINALAI:007056,Spinal-AI2024-subset2,007056.jpg,f122e3056a95b61dca2c0646597edff18627a9f361505f9a409d18f5530274db
SPINALAI:007057,Spinal-AI2024-subset2,007057.jpg,2e5a076f23a46058e66309b0a101e83e7298aec437dc4cb491b7f74f507333c7
SPINALAI:007058,Spinal-AI2024-subset2,007058.jpg,7a8d1039ac6bb680408bd706777be9b37db9335209ab8aa9636d00ba7377cd78
SPINALAI:007059,Spinal-AI2024-subset2,007059.jpg,f65091a197a327cfa0b49d6dc19f20d667254f90d16a9c0c5d965b7fbd37482d
SPINALAI:007060,Spinal-AI2024-subset2,007060.jpg,07a8b986ccdbb9ce1ec18f34c0caf56b8667d51ff4f30e9c6ed0f07fc2d23803
SPINALAI:007061,Spinal-AI2024-subset2,007061.jpg,b6ac9e47f6df874c6d624eb0e6ad9b4854d54da09c3a75b6fc334bda8e7d3918
SPINALAI:007062,Spinal-AI2024-subset2,007062.jpg,92b05905b9b36ba1b63f0bc42bafdfb5a4041b153fa365287d3baaafb5003502
SPINALAI:007063,Spinal-AI2024-subset2,007063.jpg,5843ad5f41c98108bfa9b070ed22e544fb168498b07bc77e5833cc71d4499252
SPINALAI:007064,Spinal-AI2024-subset2,007064.jpg,8dd584bb4c72275476a062c6558e925d23d80153eb9cc6913e7a895f8812cc81
SPINALAI:007065,Spinal-AI2024-subset2,007065.jpg,eb3cf953d6aee7e209cd031018bd1cd06f5d9b56952bb2236a00bf3de7fe6e85
SPINALAI:007066,Spinal-AI2024-subset2,007066.jpg,67c633fbfabf9aa78df94f48ce853d7603b7ac181b59ea9d00a34f27a9de12af
SPINALAI:007067,Spinal-AI2024-subset2,007067.jpg,e7a40e683eebd6d9c0c5fdb611c881d0913aec1c7976bb575e9bb32b86c76bb5
SPINALAI:007068,Spinal-AI2024-subset2,007068.jpg,fa6985061b7cb03f6db104a6edebcee0c2e33e376f1768a2002669a120696186
SPINALAI:007069,Spinal-AI2024-subset2,007069.jpg,fffb08a07ca5aa700c7662219c3c447a5910919465e44fa723f17ad0fe106220
SPINALAI:007070,Spinal-AI2024-subset2,007070.jpg,5ffc20eb8ee70fddf27da0f41da92b197ddcb6cc25f24ac2dcf18f0f0aba31cf
SPINALAI:007071,Spinal-AI2024-subset2,007071.jpg,62fae0e7e10d274144986451b4adb1e18dead1451de6bf98c4e09f90f3ca4a70
SPINALAI:007072,Spinal-AI2024-subset2,007072.jpg,adc382f26a93d9fa7a11a74ab44db0d84ca53e0e8e7640eb157398a396a79b8c
SPINALAI:007073,Spinal-AI2024-subset2,007073.jpg,4dcf535fa6032911b90d285b11d4c61e99a24454ac90249eee3959883bfb9fb4
SPINALAI:007074,Spinal-AI2024-subset2,007074.jpg,02cef108f943c52b7943cc6ed168c969faa909b4ee961a6defcca933bc1df948
SPINALAI:007075,Spinal-AI2024-subset2,007075.jpg,d9220c3b8cc7d21d0f9c74e06e57f058ea8bf57c1c8f89a5628d34a0d604526b
SPINALAI:007076,Spinal-AI2024-subset2,007076.jpg,980af04264840f013e5a58ca62baba378ab9650fc72623261daa4303d9ffa95c
SPINALAI:007077,Spinal-AI2024-subset2,007077.jpg,39b877ea49ae2b51ea1cbd5d94019d4cf638e5dfef04c06cdaed46c3c9d39d6c
SPINALAI:007078,Spinal-AI2024-subset2,007078.jpg,45431d62660e993e4351cc5076aa10ef30bcfc6c1d28c14ff5c57779b20b9b6e
SPINALAI:007079,Spinal-AI2024-subset2,007079.jpg,5cebfdb5669cf653139114e331c0ed04232a0972288eabcf71918ff09341e3da
SPINALAI:007080,Spinal-AI2024-subset2,007080.jpg,db29d057a2ad71388a5ef7a884dd4cef707f19de6cbb380bba6ed8fda9c35f2a
SPINALAI:007081,Spinal-AI2024-subset2,007081.jpg,9d43fa5ecb1c019d93ebc9364e5f92482c67c5f316f72a20adf3fa8c4d06e4b2
SPINALAI:007082,Spinal-AI2024-subset2,007082.jpg,ef16089b1b80027d08a3af3829a9aae4f6b994744fc87d473d7eabc6c74aaee2
SPINALAI:007083,Spinal-AI2024-subset2,007083.jpg,41c299f1af8e3269b6c04879462d0d24b9a39ecdf2b0fac1c3d47737eba07feb
SPINALAI:007084,Spinal-AI2024-subset2,007084.jpg,ddf78ca87f17d683e7fa33ea2a4de6261baf79de7cbc63a44dc16fd45fe47dea
SPINALAI:007085,Spinal-AI2024-subset2,007085.jpg,1ea3091a7484e6eeb8432bb51bcea0f01b6a8d5e4c8e8e2046dc3aac1aaa9e08
SPINALAI:007086,Spinal-AI2024-subset2,007086.jpg,833b6e2efe166a3c5bcac02e6183a41de5d4131830ad1c310e476dd3c54e3390
SPINALAI:007087,Spinal-AI2024-subset2,007087.jpg,28f5be36b586899be9724a7d1c3154df7ae2dab2dd8a12230ed0f3ab7b2839ee
SPINALAI:007088,Spinal-AI2024-subset2,007088.jpg,0fe5eeefab3c9aca931689f01dd84f921b58f66a4130e0366e4d904c3023e7c0
SPINALAI:007089,Spinal-AI2024-subset2,007089.jpg,4bbbcc3a660e365a668b54578cb1f7d91d4b5884074f25256702fbbe425da500
SPINALAI:007090,Spinal-AI2024-subset2,007090.jpg,bd4d4a05a5658988e00aceaded1e4c5398567db8abd57b91e34d4a67d5a38064
SPINALAI:007091,Spinal-AI2024-subset2,007091.jpg,2f43872f53c8784726385cb674b64f0829cd4df777fa64e3b0149961bfba79ff
SPINALAI:007092,Spinal-AI2024-subset2,007092.jpg,a50f21b6f3766ce70f48d30867dbe9373b6ee92d0152fe43d6d84364f1788b66
SPINALAI:007093,Spinal-AI2024-subset2,007093.jpg,096b4988bcca6f3a67aa51824c0d4104227001b2761bbf36f368ada3560748c0
SPINALAI:007094,Spinal-AI2024-subset2,007094.jpg,3b87310a393e3264b87e2769b8850863d1f32dbe3d823f255050858538c5dea8
SPINALAI:007095,Spinal-AI2024-subset2,007095.jpg,c7ee23eac50863afe63137ef8b9720406ee19ff05cd6bbbfbe4f25b5e9e77542
SPINALAI:007096,Spinal-AI2024-subset2,007096.jpg,9d198f6e0b5aa33a5de88dacc27c379bfa0ac1d4f18eeec2d2da18e7aca9f10c
SPINALAI:007097,Spinal-AI2024-subset2,007097.jpg,f58c46012d6ad5d22d89147de57d48660e9d54bab02015aab56f1a9afef314df
SPINALAI:007098,Spinal-AI2024-subset2,007098.jpg,370c81dae71f3535af3d36af1c13d3eaae9fb048facbc3b3fce626f07ce4016a
SPINALAI:007099,Spinal-AI2024-subset2,007099.jpg,4e176ccd96ea2e08d6a79da5067b744cecee1e892cf34a523bfd7d4873cd641d
SPINALAI:007100,Spinal-AI2024-subset2,007100.jpg,ce1d10fcc1a2ed386e74b8adcc8fdde4d74353929a0beea42911f3be687d6510
SPINALAI:007101,Spinal-AI2024-subset2,007101.jpg,4d69525f1e24e0197ff289ab98d8b01505e9beeb62bada4f5a50ee45d1f47f05
SPINALAI:007102,Spinal-AI2024-subset2,007102.jpg,2709399d3c653c77fbe73f4fd9909b6b8562a00bc260420c5166bb108e35294e
SPINALAI:007103,Spinal-AI2024-subset2,007103.jpg,dc7c584d264ecf75ef6c6300cca05d61643ec7a3713183a14e962630f562858b
SPINALAI:007104,Spinal-AI2024-subset2,007104.jpg,1ddbd4aae14f62bcd316bb24f8a947296ed14473f1085808eb5502333847cc80
SPINALAI:007105,Spinal-AI2024-subset2,007105.jpg,4e20d88c3555035254973cfae19575ddfc7ede01ea925d5c8a27b8d3056be922
SPINALAI:007106,Spinal-AI2024-subset2,007106.jpg,04d2034a20514bc7f838b0bbfd0b23e6be2992f16d095ea462408a9296481dcb
SPINALAI:007107,Spinal-AI2024-subset2,007107.jpg,cad1b4958fc741454abcddb0cc190b31b144b1890434f9c90c179be50b393bed
SPINALAI:007108,Spinal-AI2024-subset2,007108.jpg,08fd5fdee7c137f3fe33487fa5096e2f91dd1dab30a9d013bdf4d025462edda1
SPINALAI:007109,Spinal-AI2024-subset2,007109.jpg,bc1a5e818854b51a449e3b72759c7bc5f1680c4a98ff5620d600b01fb1a1fc98
SPINALAI:007110,Spinal-AI2024-subset2,007110.jpg,19c8a0ee8602bd230866dedd7b92b8f9dc2707b86a1647ada9647465b35c8661
SPINALAI:007111,Spinal-AI2024-subset2,007111.jpg,1d7515884f85579b6290f61705b8a8541a868e5bb0daf7c6b9add1d0f181030a
SPINALAI:007112,Spinal-AI2024-subset2,007112.jpg,d91766b94d74c7e8f2e80b8c30eac61a034d1d322a3a634ec1fa7dfd4725ce75
SPINALAI:007113,Spinal-AI2024-subset2,007113.jpg,c9bec0f84a97ad69660b826ecb37516c7a1f779dfd9097fc2e02c90c9e232e32
SPINALAI:007114,Spinal-AI2024-subset2,007114.jpg,f861fc55d38adab0cdd42fb800c5540ce7e5b7107f95f6aa18ffe9f33758caff
SPINALAI:007115,Spinal-AI2024-subset2,007115.jpg,e3c921a4f38ff187e553ce08d1c94a028d7d6359d20723426eb880efe2dd9814
SPINALAI:007116,Spinal-AI2024-subset2,007116.jpg,e98998277cf4501f67be0f12c031ee2722b969c87519564567f767b65c0ab7db
SPINALAI:007117,Spinal-AI2024-subset2,007117.jpg,335723fc6cf303e4dbeb64f148dbf07e58c24f729131f6494cf9a41d81c9afeb
SPINALAI:007118,Spinal-AI2024-subset2,007118.jpg,f1d00ee1abd284b8435862bc8d3ff690282f3e1bd23ebedf391a171ecea53ec4
SPINALAI:007119,Spinal-AI2024-subset2,007119.jpg,0378c7c3b40c5cb0452b7e3b503e9f501ae5233cc8a906dee0fd5e23ffc6dd28
SPINALAI:007120,Spinal-AI2024-subset2,007120.jpg,aeaf0cf35843b0f4a380b9ab1d15f6e019dbe7e1ffe6e4454bb4cc27457c307d
SPINALAI:007121,Spinal-AI2024-subset2,007121.jpg,839d52b8b19daee02e6735e9b73c3870e93a2011fbaf45f8f4ca582b9c5b8430
SPINALAI:007122,Spinal-AI2024-subset2,007122.jpg,b9f18c134a6f7f2f1abfd6d8aed2c02e783fbe94f319d77bfa33a8b8691f4fba
SPINALAI:007123,Spinal-AI2024-subset2,007123.jpg,e4c413ef08f4e87f493e5da2d13a65e09a6cb77930c58473340f5b199951a76e
SPINALAI:007124,Spinal-AI2024-subset2,007124.jpg,4c547a0800515fc28de0e80a7d5a581ab2b985a5d98b1bc0feb030d6aca9b35f
SPINALAI:007125,Spinal-AI2024-subset2,007125.jpg,f3532c420d92f21a07bfa9cf1b012e4a21ca4a8e40e992e789379cd7bcadbb91
SPINALAI:007126,Spinal-AI2024-subset2,007126.jpg,4409c038ced38aef6ae8a1eb4973ab28aead1c2f9298d9839e91135346552ec0
SPINALAI:007127,Spinal-AI2024-subset2,007127.jpg,6415a2c2025cbdea6598c09e5a5bd73249ee60a6de73d4e95948d07eed69f323
SPINALAI:007128,Spinal-AI2024-subset2,007128.jpg,4fd8856918324998adafb8e8ebb9cb623c876a5b4978797c96a234b5b21b9ec7
SPINALAI:007129,Spinal-AI2024-subset2,007129.jpg,5749c0067c2258a3d24debdb503bb2bce087283f343f865f221048e3df24fead
SPINALAI:007130,Spinal-AI2024-subset2,007130.jpg,40976eb212a389ccae58ce4ba254f5a4140c8b34176584b6127f3d1bcc99fbfb
SPINALAI:007131,Spinal-AI2024-subset2,007131.jpg,3a9bd3e5f55d51d449751da4f91766d64d383f3714cd395690ab0017f6f84262
SPINALAI:007132,Spinal-AI2024-subset2,007132.jpg,bedc12ddc25b4e8b1df81bdc970cdfa4e413020edca5ccac2282926b91975ca8
SPINALAI:007133,Spinal-AI2024-subset2,007133.jpg,a7422dfb551ce86469bbf8a46178735fa8923215899fe6a5a0856de78906a546
SPINALAI:007134,Spinal-AI2024-subset2,007134.jpg,e141445a063edb009f6bf90a54e5d5cd664853de7ad719c6cf09246fd54727b0
SPINALAI:007135,Spinal-AI2024-subset2,007135.jpg,cdc4209ed7ce396c7ccfef643c313d5ee5ebbd9134df3e0d0d23fedaa659e062
SPINALAI:007136,Spinal-AI2024-subset2,007136.jpg,4f163dbbea4557f04bf7c628d83fb917c771be50ec55e55f602cfc4b6910b3c2
SPINALAI:007137,Spinal-AI2024-subset2,007137.jpg,101731503c192d04fbaae381209435fd099b801771db8128c3421d0a888a70dd
SPINALAI:007138,Spinal-AI2024-subset2,007138.jpg,7cc94c95711887a72a31a173f3bfc39533bff418e71e926421b3597afeb8c9f4
SPINALAI:007139,Spinal-AI2024-subset2,007139.jpg,1d9a381df1c821fbf4fff76899dc3b921ee2d415362ece1f7eddbdee2238b1aa
SPINALAI:007140,Spinal-AI2024-subset2,007140.jpg,b5f9d25b194d1fdf00fad7010910bfd75e421f81ac89032d4e3c5f15159ab554
SPINALAI:007141,Spinal-AI2024-subset2,007141.jpg,c8f61e4c14211253c5d417c10897e546507e657c3ceaf68ee7bd7349bdb3433a
SPINALAI:007142,Spinal-AI2024-subset2,007142.jpg,d558fc8229df5bac72d7f43617700678584969c4dca1af5035df2957f9eb24e6
SPINALAI:007143,Spinal-AI2024-subset2,007143.jpg,f934d520c373300f5df69a0c73fe6b84913f6f3c4fe142b3fa407123ac458f47
SPINALAI:007144,Spinal-AI2024-subset2,007144.jpg,2fbd70d2074ee5aca219d86f836dd58d279959288fd47d2bf4e05d6ccbb29252
SPINALAI:007145,Spinal-AI2024-subset2,007145.jpg,030fffcddf0814de4bd55b988b079d0ca3a25f052c8325e228f80640a15692e0
SPINALAI:007146,Spinal-AI2024-subset2,007146.jpg,fd2ceb52663fdf7b7c41a561c8990139169d76a0d748218cb5448f547c11fe83
SPINALAI:007147,Spinal-AI2024-subset2,007147.jpg,b99ef43c704ddfde505c2e7f3fbc9a1ccd14c7ec0857610d8c13c35b90fead0b
SPINALAI:007148,Spinal-AI2024-subset2,007148.jpg,cd5c284966d86792416a7b41fd20ba9d66291e7c32a31ddfb67c7ea31f06085f
SPINALAI:007149,Spinal-AI2024-subset2,007149.jpg,f2aac7d505105f6dd60caede202f184d6e00f200e22337f84d487d2924848525
SPINALAI:007150,Spinal-AI2024-subset2,007150.jpg,c3eb0972a2c56e8a6cd33ca1676792ac22673ea8848eb2b0662c77b9eaf15267
SPINALAI:007151,Spinal-AI2024-subset2,007151.jpg,c98bf9a1b25e631d0fee108900ecd1c4788372c8b1867f4d5af5d8ecaad56ad6
SPINALAI:007152,Spinal-AI2024-subset2,007152.jpg,115623c9aac520596d1c68fe5afc9657ea6cc36e23a80f6904185b22d23bf346
SPINALAI:007153,Spinal-AI2024-subset2,007153.jpg,5c39c6713986ea0e247eeb418218fb58d1661de7376fe2226b9eb8670816a1b4
SPINALAI:007154,Spinal-AI2024-subset2,007154.jpg,929148532707dc5d42b5849019285cf2bb752b974ded09e7cbf3e3b3dae75f3a
SPINALAI:007155,Spinal-AI2024-subset2,007155.jpg,f7e5be584f89b26b78b923137b936abd3ac6cf39e102c2d38c91214b84350e32
SPINALAI:007156,Spinal-AI2024-subset2,007156.jpg,bc0d3eab3005a1a11889a6c1d3a5e1456797910d0b2ae805f7314d05d8ecc5ba
SPINALAI:007157,Spinal-AI2024-subset2,007157.jpg,b69d4b4167d4d4c8387d56b790d33e2e0f617d944d8479c61bf2732b57898974
SPINALAI:007158,Spinal-AI2024-subset2,007158.jpg,8324659ece067ab9d57df3cf437a41d93f0591d78a85e665345870fa8ab820df
SPINALAI:007159,Spinal-AI2024-subset2,007159.jpg,e1fe395ae7398211504678fc5c25c8648f2a72c05f4e11890cda05e50ce5fd69
SPINALAI:007160,Spinal-AI2024-subset2,007160.jpg,a469a93772e6e0b56a3d61112c40bfa81966139f3dc804148b4465dc3f34bcb3
SPINALAI:007161,Spinal-AI2024-subset2,007161.jpg,e6abdfafa2035782ab3e72dbc0b44f3bd9378ae1013fd8b1c61a16558fa99cad
SPINALAI:007162,Spinal-AI2024-subset2,007162.jpg,d05560d1f27538669559f84e2e1bf51bad2b14a65c273d7db1496bfd47e15e6b
SPINALAI:007163,Spinal-AI2024-subset2,007163.jpg,5efee812da1ea6903f2208580033d05785c415c90783da00f97e926534269580
SPINALAI:007164,Spinal-AI2024-subset2,007164.jpg,abb5540c8d00ab7fc31ecd2a0db0abd281ed1083bb6c05d3ba9dac505fa3ec9f
SPINALAI:007165,Spinal-AI2024-subset2,007165.jpg,274df9f83069c999e3d82a89ff8de6bdded2025b71c5b1be56b41ade06b05a04
SPINALAI:007166,Spinal-AI2024-subset2,007166.jpg,b4d51de2d1d89353cee65e1f99f989ecdd334068c6e924eb9de6798edb9f60d2
SPINALAI:007167,Spinal-AI2024-subset2,007167.jpg,cda299e9c19148b3e92d10463d6084094ab83e3bd7e1303cfae74aa56af67142
SPINALAI:007168,Spinal-AI2024-subset2,007168.jpg,5349f79b17d54782a6eefc303de736d4c0a4de3765869e5aa954bd4c449f7d88
SPINALAI:007169,Spinal-AI2024-subset2,007169.jpg,9de07ea5c89612ff05919859605fb24facd96f07a6ba6e56110f02ec186d3165
SPINALAI:007170,Spinal-AI2024-subset2,007170.jpg,ec6deaa8d97212094c25d9a160d6bcc1cd9c28f697fb580dbf844e88a5fe0d4f
SPINALAI:007171,Spinal-AI2024-subset2,007171.jpg,4cb73122408f865af84b51170ef721438c2522f24742d1517d9f1b580851a80b
SPINALAI:007172,Spinal-AI2024-subset2,007172.jpg,f715f3167c06034593e652ddf8eaa92499f1bcee92dcf5fa029fe7f126580097
SPINALAI:007173,Spinal-AI2024-subset2,007173.jpg,7734dfa4e57e163495459d1ccc0869b2fcddc5a7e6ff5e629ea708fa032bbcb6
SPINALAI:007174,Spinal-AI2024-subset2,007174.jpg,be119c1f88d4e16fba307c60982d126cd600e2090a7f9e2f00f90520ea62ec04
SPINALAI:007175,Spinal-AI2024-subset2,007175.jpg,6f7010cbb7d664dfd20ccb4c03c40f513763866ed56e48d73b3dc82d1d5c62e0
SPINALAI:007176,Spinal-AI2024-subset2,007176.jpg,44ab843545a4d51cc1a60d426180ac9ec4470b35d96de37f9688bd00848cfa1b
SPINALAI:007177,Spinal-AI2024-subset2,007177.jpg,460bbfef911f7f2f74deac6201e6e2eb18bb1fb8d9dc612561db8d0fefec3d94
SPINALAI:007178,Spinal-AI2024-subset2,007178.jpg,05f15697a11a9eef03c2b65a0833800e0d35ab289e22b996f8722423ab237d6e
SPINALAI:007179,Spinal-AI2024-subset2,007179.jpg,11aeeacf19404291703273a6207069a8d64cc094d0798e4bf910fac867ab0bb5
SPINALAI:007180,Spinal-AI2024-subset2,007180.jpg,ced902988656aad300086efebdecba10aaff6bfff9b9657d572598cab4f863d6
SPINALAI:007181,Spinal-AI2024-subset2,007181.jpg,8af47a2aa0406c8ffc95f2c68b8dd8ae5e5149a6fbf1f5af373474b22c101ccf
SPINALAI:007182,Spinal-AI2024-subset2,007182.jpg,a085a1de9a5d20f273072fed0d75c8774b141f6c63770fa4ba43a56589a94375
SPINALAI:007183,Spinal-AI2024-subset2,007183.jpg,260407c102f1ef63c1a04718d6c29ffebbfcc551e2ded70df02854859fdc2c7e
SPINALAI:007184,Spinal-AI2024-subset2,007184.jpg,07266514cb37b8185a18b03c5dc3fdde1edd9a696538d5e19fbdd2bd791e9882
SPINALAI:007185,Spinal-AI2024-subset2,007185.jpg,f43295c00689582b4368f5c056e1d9a6ca77fdd4a2df1c76008186e4f23969f6
SPINALAI:007186,Spinal-AI2024-subset2,007186.jpg,4769cf1bb284b0f37f00b918e0cb07cb951d511099deab6a3b4a3bb97b9ae9f3
SPINALAI:007187,Spinal-AI2024-subset2,007187.jpg,0ee7e2f00e2295f56c0719a07438fbb5532ec7f76671385d9f9991ee1ca609ec
SPINALAI:007188,Spinal-AI2024-subset2,007188.jpg,16841c591ac86fb82f2e5bb12e5c031648e28cbb58fc5550dd9d4dd8ec8d7324
SPINALAI:007189,Spinal-AI2024-subset2,007189.jpg,8fe6a18cf0dff283d27bcc1771b76b5134b683583a3148ec8f5edb44f2ca5615
SPINALAI:007190,Spinal-AI2024-subset2,007190.jpg,aaef94327ee0f63a70529d2c2d06845c4b3b7f243736237cadc76c6882aace2a
SPINALAI:007191,Spinal-AI2024-subset2,007191.jpg,fdeb52c0bbfb4b56671e19c31ce7e73b760bf2535f9262819a31ffaadc60ef07
SPINALAI:007192,Spinal-AI2024-subset2,007192.jpg,30b45b1baee622b51534485b30113d4bf659f7050fb74b6c757fa7a1c5bf44eb
SPINALAI:007193,Spinal-AI2024-subset2,007193.jpg,668ffa6684374595dad54279104d2ab72952149ebe810602a37b35bbe4972041
SPINALAI:007194,Spinal-AI2024-subset2,007194.jpg,0cb26fa0e2cd6755ed74ff305134e250faa4f3ca84eab0f643bf5e5b4719ed00
SPINALAI:007195,Spinal-AI2024-subset2,007195.jpg,b28a52d6e78cc9a606fd9d4961789cab434898ff08936237caea010c16ddb03a
SPINALAI:007196,Spinal-AI2024-subset2,007196.jpg,2a5f7211cac1fc1d07bf99fd405554fb14e4bc9d2bf855f2781a197fd73345cd
SPINALAI:007197,Spinal-AI2024-subset2,007197.jpg,7db22e23cd7dbdc4ad603d37c7fb3e4bd3f6941dec10c2111ce03270554284a2
SPINALAI:007198,Spinal-AI2024-subset2,007198.jpg,eeeb23f2136d66bfe8bda3020484837be3bccb47f2514b9582d5f8c7d3a7f7fb
SPINALAI:007199,Spinal-AI2024-subset2,007199.jpg,f8ca7e23314fdddd726b8e81a0e19534ad1fd25de816adea53d0112653a768d3
SPINALAI:007200,Spinal-AI2024-subset2,007200.jpg,f63eac4aeee13af5d19bc42dd8d1cd861791454b3e24bcd5499f723cbfbe3fe5
SPINALAI:007201,Spinal-AI2024-subset2,007201.jpg,9461bb32506f7df5ec17dc18b078ca67898290c71352fae2785990501376373c
SPINALAI:007202,Spinal-AI2024-subset2,007202.jpg,54c9d03fe303137130cc8d7f35c99ddf8e407ef9f6ba2f7318729edfd6e02788
SPINALAI:007203,Spinal-AI2024-subset2,007203.jpg,ae6068f01d85ef3d8d813641c6eb9d1d177d391f3957505abc985fda6565e4af
SPINALAI:007204,Spinal-AI2024-subset2,007204.jpg,3e8ae04ab4f372494edff73660b9fa62ea06d44dc2bf30255d4b1c1cd445ba66
SPINALAI:007205,Spinal-AI2024-subset2,007205.jpg,97918ca0474503e006af726c1b8c5bdbc84b10b19c4c5d6a10159dd991cc793e
SPINALAI:007206,Spinal-AI2024-subset2,007206.jpg,cba98e7ebb9cc90d878c6713567a92a3c1daacc3214f139d1873ac17e582d7a8
SPINALAI:007207,Spinal-AI2024-subset2,007207.jpg,daa230b069ab5d779d9cb66db4e02fa00fefeb518e4620c679a8e75acae81f3c
SPINALAI:007208,Spinal-AI2024-subset2,007208.jpg,aa723772388affd238a604ffd9a29c5b786aa327376a3b9eda15938d451db9d3
SPINALAI:007209,Spinal-AI2024-subset2,007209.jpg,6257f592d379a25333ad3097194bb3708f04fc12996bba8bb4c637da4d2f2212
SPINALAI:007210,Spinal-AI2024-subset2,007210.jpg,cdabd5d3e8ab983d18c8eea6c11e09e72798c9459e549a1e9dbddbb311657a38
SPINALAI:007211,Spinal-AI2024-subset2,007211.jpg,560cb6ff07ce67333932069640ff5bccf6bc56b504fe1fc5d48a98a5d8fed7c3
SPINALAI:007212,Spinal-AI2024-subset2,007212.jpg,3d9eb42303f2b2c09cbf838b2181a7d13bca3691499832611b6a10ad65fd37e6
SPINALAI:007213,Spinal-AI2024-subset2,007213.jpg,b61b8a7659b492306337df95ee161620524748b54493485e5a196eb59d63b66c
SPINALAI:007214,Spinal-AI2024-subset2,007214.jpg,c0d9202fe18879a696c1d55ed028234304846ff7c1af1b9e477cbe5820b38665
